"block";"ID";"deg";"correct";"zaehler_packetID";"durchgang";"MeanAmplitude";"MaxRangeX";"MaxRangeY";"SwayVelocity";"reactionTime";"outlier"
"visual";"id5";180;1;23;8;4.01654270306713;13.5629;11.28996;880.863964871697;3175;FALSE
"mental";"id70";135;1;15;4;2.41737800838099;8.5236;9.504002;696.069919919837;1423;FALSE
"visualStop";"id44";135;1;25;9;2.26728846350801;5.9603;8.66946;523.649886312583;1341;FALSE
"visualStop";"id28";180;1;31;12;1.17046983675102;5.1836;2.44553;222.592725823711;2727;FALSE
"visual";"id3";45;1;21;7;2.18071024809701;5.6066;7.47563;715.08609411645;1161;FALSE
"mental";"id138";45;1;27;10;2.82528486070725;8.8868;8.58665;753.009863560982;1114;FALSE
"visualStop";"id70";180;1;13;3;3.42898736137878;12.01637;11.17163;679.343537299857;2804;FALSE
"visualStop";"id116";45;1;29;11;1.75014847700954;6.2893;5.23353;776.417247115957;1541;FALSE
"mental";"id1";45;1;19;6;0.661451656189666;2.8136;2.83322;494.861800972335;1223;FALSE
"visual";"id145";90;1;25;9;1.8505667476109;7.0596;6.30572;445.678599746144;1538;FALSE
"visual";"id94";90;1;17;5;0.656925075210516;2.7378;1.55896;204.042142147582;1207;FALSE
"mental";"id70";45;1;29;11;3.71088204997088;8.7325;9.48334;670.393362077171;1326;FALSE
"visual";"id93";180;1;27;10;1.32481900466394;6.3681;4.66096;481.265490218216;2417;FALSE
"visualStop";"id74";45;1;15;4;1.77799970597614;5.2807;5.39373;520.848675225001;1237;FALSE
"mental";"id70";135;1;15;4;3.43785597471726;5.84736;11.17542;695.641046758371;1449;FALSE
"mental";"id127";45;1;13;3;2.19882435650904;5.64334;8.15584;515.474354406507;1659;FALSE
"visualStop";"id122";180;1;17;5;3.7847261897781;6.72541;13.07132049;600.138282818039;3059;FALSE
"visual";"id18";180;1;13;3;3.92218677212833;11.0447;8.99215;438.096513846482;3686;FALSE
"mental";"id103";135;1;15;4;1.79224054501368;4.2057;5.984216;520.905099168338;1144;FALSE
"visualStop";"id133";90;1;29;11;3.10817764949745;11.94;9.59588;602.056262615603;2675;FALSE
"visualStop";"id2";180;1;19;6;1.24297284974585;4.449;5.94831;624.142314455192;2185;FALSE
"visualStop";"id116";135;1;29;11;1.58626860052487;6.8793;5.391308;740.069533713898;2429;FALSE
"visualStop";"id88";135;1;27;10;0.961896070236449;3.0461;3.52081;258.059308909911;1902;FALSE
"visualStop";"id118";45;1;11;2;2.54734171583838;6.28550000000001;8.271467;212.902506819198;1551;FALSE
"visual";"id10";90;1;31;12;1.18821725036408;2.4813;4.451;262.537510821596;1368;FALSE
"mental";"id132";135;1;13;3;1.43839321435884;6.51834;4.18168;479.776448394227;2864;FALSE
"visualStop";"id75";90;1;11;2;4.28036119973719;13.6977;6.63496;706.475836981391;2419;FALSE
"visual";"id9";45;1;9;1;1.15907195860238;3.6278;3.816069065;195.934399309436;1339;FALSE
"mental";"id125";45;1;27;10;1.65739659914001;2.5658;7.29608;439.233507163546;1589;FALSE
"visualStop";"id120";45;1;11;2;1.4004344829448;4.74957;4.88009;437.180344040151;1606;FALSE
"visualStop";"id77";90;1;27;10;1.59306130537454;5.3317;7.56347;542.407134083969;2122;FALSE
"visualStop";"id107";45;1;19;6;1.20420994537768;4.9498;6.10797;493.198835029714;1454;FALSE
"mental";"id147";90;1;19;6;1.62200988688275;2.6407;6.26425;279.657839421799;1666;FALSE
"visual";"id135";90;1;15;4;2.07193266425676;5.20948;8.49267;633.537512575244;1994;FALSE
"visualStop";"id149";135;1;29;11;2.01081373883537;7.2728;7.80455;664.878329855205;1681;FALSE
"mental";"id65";135;1;25;9;1.35305485598335;2.9478;5.15456;247.188173231333;2113;FALSE
"visualStop";"id32";45;1;11;2;1.09535933252399;3.3234;6.040474;683.218733490855;1241;FALSE
"visualStop";"id24";180;1;29;11;1.81242876674328;4.787;6.71691;169.51723752817;2668;FALSE
"visualStop";"id111";90;1;29;11;1.48755815325606;3.7333;6.91524;774.541886924547;1095;FALSE
"visual";"id64";135;1;17;5;3.35920941601393;8.94121;13.61035;441.850119072459;2897;FALSE
"mental";"id4";45;1;23;8;1.57200304628835;4.1143;7.260304;715.851427783097;1774;FALSE
"visual";"id49";135;1;17;5;1.96829606817144;4.53942;7.9548;572.689900668023;1409;FALSE
"visual";"id97";90;1;17;5;1.71048866565019;3.7851;8.38243;737.700737767494;2040;FALSE
"mental";"id2";135;1;25;9;2.53002122945092;6.6614;11.10566;631.499341542876;3289;FALSE
"visualStop";"id88";45;1;27;10;1.93858544268024;2.5543;5.96646;284.269642760176;1519;FALSE
"mental";"id149";90;1;17;5;3.45788396866122;6.48260000000001;16.23773;661.374813443653;1268;FALSE
"visualStop";"id89";180;1;21;7;2.13073824648071;4.1249;7.964024;507.690363129149;3016;FALSE
"visualStop";"id57";45;1;25;9;1.12164522585385;3.75513;4.128249;490.423536550066;1558;FALSE
"visualStop";"id76";180;1;21;7;2.11176155642218;7.5137;4.53167;665.917016732094;1542;FALSE
"mental";"id34";45;1;9;1;2.17612967784603;8.69325;5.52863;234.799519432179;2105;FALSE
"visualStop";"id54";45;1;9;1;2.18645713581868;5.4649;10.65978;657.623887414035;2061;FALSE
"visualStop";"id53";90;1;21;7;3.23580307364865;6.4725;11.74536;781.344868937016;2578;FALSE
"visual";"id119";90;1;13;3;1.94826885773287;6.5015;5.84457;693.827610617016;1922;FALSE
"visualStop";"id144";45;1;15;4;1.04109535012847;3.1836;3.44642;240.37909364435;1906;FALSE
"visual";"id95";90;1;27;10;1.21886625338305;3.8701;3.01761;233.61284195493;998;FALSE
"visualStop";"id89";90;1;29;11;3.04156374698185;8.5684;10.34697;490.476706445952;2275;FALSE
"visual";"id79";45;1;11;2;2.39347898611793;7.5449;5.644526;238.022428454088;2317;FALSE
"visual";"id42";90;1;23;8;0.981787820956428;3.7232;5.12053;533.069285139134;1923;FALSE
"visualStop";"id140";135;1;27;10;1.19731969846912;3.5254;2.2152;127.258782404655;1291;FALSE
"mental";"id67";135;1;11;2;2.69169378509732;6.2906;11.5693;386.321134101799;4948;FALSE
"visualStop";"id22";135;1;31;12;2.3277359791709;6.5986;9.132885;704.18345993789;2036;FALSE
"visual";"id116";45;1;15;4;1.89612246918675;5.8898;7.88969;763.103027457287;2005;FALSE
"visualStop";"id55";135;1;9;1;1.65885188516205;5.38334;5.70733;199.039363710088;2518;FALSE
"mental";"id32";135;1;19;6;1.11592247819099;4.0386;4.2958526;688.252601703244;1299;FALSE
"mental";"id52";180;1;29;11;5.35762636661278;12.2005;14.93584;183.364620072618;3576;FALSE
"visual";"id8";90;1;9;1;2.22752055793655;6.2193;7.7128;557.341499118291;2057;FALSE
"visual";"id55";180;1;23;8;2.21121294159687;5.8614;8.65007;239.093717557016;1833;FALSE
"visual";"id135";90;1;31;12;1.36187320247987;5.4517;5.22923;621.653702456243;2398;FALSE
"mental";"id4";90;1;23;8;1.49664519687342;3.552;8.03149;730.59138851839;2067;FALSE
"mental";"id84";180;1;15;4;1.01430116115989;4.0865;4.95203;784.111206732445;1992;FALSE
"visualStop";"id82";45;1;13;3;2.01870308985419;7.7178;2.9243951;523.283541635159;1331;FALSE
"mental";"id102";45;1;11;2;5.23972716027287;10.3348;16.44815;222.189728775046;1782;FALSE
"mental";"id34";90;1;19;6;1.85684017349833;4.7594;6.599971;245.557626024846;4022;FALSE
"visualStop";"id61";180;1;15;4;2.79369413485614;8.2611;3.23525;223.788257084784;2429;FALSE
"visualStop";"id70";135;1;23;8;1.20486169784998;5.6613;3.74711;671.735017040301;857;FALSE
"mental";"id103";90;1;25;9;1.38160106132232;3.28585;9.33204;547.959655652856;1618;FALSE
"visual";"id140";90;1;23;8;0.68763463785378;2.5487;2.0177;107.101282771301;988;FALSE
"mental";"id51";45;1;31;12;1.95692978068783;3.7256;9.51845;530.566738257187;1623;FALSE
"mental";"id84";135;1;27;10;1.61462186293791;6.8501;6.35908;754.934076048805;2159;FALSE
"visual";"id84";135;1;23;8;2.86110963042416;9.2622;7.98952;704.281143481791;1726;FALSE
"visual";"id114";90;1;31;12;2.09453342422814;5.68942;7.168697;510.738715262667;1577;FALSE
"visualStop";"id69";135;1;21;7;2.39949274817548;7.7748;4.70159;308.448208020526;2609;FALSE
"visualStop";"id51";90;1;9;1;4.86343946846263;12.0548;10.213469;543.751161304229;2793;FALSE
"mental";"id71";45;1;9;1;1.22320178381964;2.5682;4.99977;262.936619606755;1370;FALSE
"visual";"id114";90;1;11;2;2.64765262498367;6.84987;10.48688;503.642657713819;1988;FALSE
"visualStop";"id130";45;1;27;10;1.21578339887873;4.0225;5.52722;706.099598905577;1569;FALSE
"mental";"id64";90;1;9;1;8.85799100372749;21.39163;27.7076;499.062862949637;3627;FALSE
"mental";"id135";90;1;21;7;1.63787153205007;5.693;7.18566;626.572930844039;2003;FALSE
"visual";"id140";135;1;23;8;1.0265068787789;3.2132;3.16500000000001;119.54011039014;1903;FALSE
"mental";"id39";90;1;13;3;1.42433242690111;6.92169999999999;7.7606;740.569618772145;2609;FALSE
"visual";"id3";180;1;11;2;2.02987136557628;7.4323;9.0491;713.046041485501;3060;FALSE
"visualStop";"id88";135;1;27;10;1.46094699493959;4.3897;5.42712;273.919096676562;2049;FALSE
"visual";"id21";45;1;17;5;6.87854194532538;8.772;17.4873;175.374500004324;1626;FALSE
"visual";"id131";180;1;25;9;1.25158982777593;5.3969;5.7226;483.10192800005;1917;FALSE
"visualStop";"id31";45;1;21;7;1.45405276314932;5.0841;6.20503;721.925078693998;1797;FALSE
"mental";"id92";90;1;19;6;1.28994167071872;2.7113;5.97588;217.671033407672;1082;FALSE
"visual";"id150";90;1;31;12;2.09271711446006;4.1395;11.943;344.923825307134;1812;FALSE
"visualStop";"id85";90;1;15;4;2.1380925620049;8.4693;6.721729;830.100886439466;1333;FALSE
"visualStop";"id52";45;1;25;9;4.85117683518681;13.3085;12.70822;211.675272635783;1974;FALSE
"visual";"id108";180;1;15;4;1.44531609946153;5.1032;6.74979;617.218645530115;1835;FALSE
"mental";"id33";135;1;31;12;1.34975386230233;6.1797;4.438343;582.029602308613;1472;FALSE
"mental";"id147";180;1;15;4;1.35648744949865;2.8923;6.5056;277.225649006106;3304;FALSE
"visual";"id148";135;1;9;1;3.33492304014791;6.7493;12.11239;542.332975605348;3140;FALSE
"visualStop";"id3";180;1;13;3;2.1235686160561;7.1302;9.21731;741.359979823936;2594;FALSE
"visualStop";"id12";90;1;23;8;1.75876216291297;3.9088;8.01494;587.653949679796;1784;FALSE
"mental";"id63";135;1;11;2;2.21449297622034;6.65808;7.51298;532.339698401276;4213;FALSE
"mental";"id100";180;1;31;12;1.31853675982839;6.635;5.21882;796.197732067114;2042;FALSE
"visualStop";"id47";180;1;31;12;2.71723061760042;7.01009999999999;8.48386;640.749067230313;2561;FALSE
"visual";"id107";135;1;31;12;1.51053176805337;4.7822;5.23522;514.344887433532;1299;FALSE
"visual";"id99";45;1;13;3;1.22971361411038;5.7552;4.085128;565.427432751201;1594;FALSE
"visual";"id64";135;1;11;2;3.27286878279836;8.55381;14.25204;432.711159746193;3258;FALSE
"visual";"id88";90;1;19;6;1.16401729368919;3.2068;4.21954;327.317211651501;1511;FALSE
"visualStop";"id132";135;1;9;1;2.50209842021967;6.99009;10.74812;480.399183942611;3229;FALSE
"mental";"id140";135;1;15;4;1.49680298380837;4.0979;4.634;112.310686837408;2599;FALSE
"mental";"id33";135;1;15;4;1.56390317263053;5.1273;5.35302;571.06361507583;2718;FALSE
"mental";"id125";45;1;23;8;3.61492141923988;8.818;10.94773;429.920857751962;2559;FALSE
"visualStop";"id6";135;1;31;12;2.3389773127884;6.26710000000001;8.31516;528.055860511934;2714;FALSE
"visualStop";"id86";45;1;23;8;2.7831034344268;7.9749;7.1761;162.418037698763;1293;FALSE
"visualStop";"id117";135;1;19;6;3.64242526642015;6.9104;13.56433;522.893735975781;2502;FALSE
"mental";"id69";180;1;29;11;1.06014255769699;3.26300000000001;3.35981;324.514699589138;1160;FALSE
"mental";"id80";45;1;17;5;1.6440020773721;6.3718;4.11599;205.012194376616;1303;FALSE
"visualStop";"id22";135;1;13;3;3.38608317349029;10.7276;19.65591;705.596223345071;2291;FALSE
"visualStop";"id128";180;1;19;6;3.57985717024758;9.1326;17.72253;504.800480765413;3092;FALSE
"visual";"id130";45;1;17;5;3.59925656828062;12.2021;7.9474;705.259224400292;2097;FALSE
"visual";"id28";135;1;9;1;1.11326380255802;4.5462;3.300202;228.294187056426;2283;FALSE
"mental";"id101";135;1;29;11;1.32925240721846;4.2199;6.06145;565.131219809424;2682;FALSE
"visual";"id111";180;1;19;6;2.36981171409546;5.0428;10.48331;782.502147652792;2233;FALSE
"visual";"id12";45;1;31;12;1.434835061761;4.9963;5.67865;565.995586704813;1618;FALSE
"visual";"id10";180;1;21;7;0.802145942003811;2.4526;2.9087;296.61424783102;1206;FALSE
"visual";"id15";45;1;21;7;4.05495770046856;10.20945;15.18751;574.827919177867;1514;FALSE
"visualStop";"id38";180;1;25;9;2.31400130771756;4.4989;7.27319;229.081534907284;2108;FALSE
"visual";"id135";90;1;31;12;2.74254838329945;10.80273;6.37934;613.255655489177;1877;FALSE
"mental";"id125";90;1;27;10;2.82905430036853;7.6386;9.22479;423.180765049156;1805;FALSE
"visualStop";"id127";180;1;9;1;2.16011023933823;6.63797;7.24967;505.997354027671;2717;FALSE
"visualStop";"id135";135;1;13;3;5.73079194540918;19.28648;8.89381;628.647355491821;2477;FALSE
"visualStop";"id15";135;1;31;12;1.73598094700808;5.366;9.68907;572.921720993936;2330;FALSE
"visualStop";"id85";180;1;19;6;1.24612664337293;6.0496;5.705918;833.404017891444;2843;FALSE
"visualStop";"id69";180;1;25;9;2.64097900184874;5.9037;7.118532;342.652695453725;2022;FALSE
"visual";"id120";180;1;9;1;2.56655406865391;4.59732;10.23168;465.424902686562;2047;FALSE
"visualStop";"id145";135;1;15;4;3.07305720768476;7.8129;12.83297;452.994730369308;3596;FALSE
"visualStop";"id4";135;1;17;5;1.66748382987397;4.6743;6.91987;741.92469737241;1850;FALSE
"mental";"id68";135;1;15;4;3.12470493466401;6.1353;8.99798;332.414900326497;1245;FALSE
"mental";"id34";90;1;25;9;1.08198944819062;3.3388;3.84796;241.783275157572;1387;FALSE
"visual";"id32";135;1;21;7;1.28158636365283;3.1347;6.5178;605.264900314524;1679;FALSE
"mental";"id23";135;1;31;12;1.60733530551398;6.01341;5.28203;638.21736048667;2307;FALSE
"visualStop";"id86";90;1;15;4;1.77124733409544;5.985;5.86609;169.526087568558;1761;FALSE
"visual";"id115";90;1;9;1;3.7068013340269;11.6802;11.72376;874.168566237826;2512;FALSE
"mental";"id10";90;1;9;1;1.22902516712469;3.9437;2.44463;340.20124422985;1222;FALSE
"visualStop";"id12";135;1;23;8;1.9091089199591;6.16999999999999;6.927883;603.639055341369;1571;FALSE
"visual";"id147";45;1;21;7;1.19961130410294;3.7003;3.24829;269.647552714466;2114;FALSE
"visualStop";"id29";45;1;19;6;0.990764196610868;3.6905;4.816122;597.0233533001;1348;FALSE
"mental";"id29";180;1;15;4;4.63739009332173;10.8027;14.19551;596.802891860486;3158;FALSE
"visual";"id71";90;1;11;2;1.60012212075318;4.3998;5.5714;262.346514177276;1907;FALSE
"visualStop";"id1";45;1;13;3;1.17835326344399;5.1928;3.635809;480.353459050658;2232;FALSE
"mental";"id89";180;1;23;8;1.5313513097298;6.1571;4.21938;503.347097175272;2374;FALSE
"visual";"id65";135;1;31;12;2.14081083762389;5.378;5.0231;249.636460838812;1721;FALSE
"visualStop";"id21";180;1;15;4;4.84505162452951;13.9406;11.70251;177.60117509519;3486;FALSE
"mental";"id84";135;1;27;10;0.933358480231019;3.0211;5.1844;726.513901717109;1397;FALSE
"visualStop";"id144";180;1;27;10;0.905204923474422;3.1566;3.0656157;228.768723011731;2019;FALSE
"visual";"id108";135;1;19;6;0.649264936619685;2.8566;3.45286;636.79016444627;1248;FALSE
"visualStop";"id111";45;1;25;9;1.740361248796;5.3565;6.44623;796.636023057334;1298;FALSE
"visual";"id44";45;1;31;12;0.99685900385036;3.4424;4.45263;541.16836290045;1073;FALSE
"visualStop";"id22";90;1;31;12;1.84867677696536;6.4572;5.669834;710.984084288697;1250;FALSE
"visualStop";"id104";180;1;15;4;1.34862601728934;2.8056;7.23929;247.694260215313;1886;FALSE
"visual";"id17";135;1;9;1;4.04911880908052;10.8521;11.99432;488.788883107472;3504;FALSE
"visualStop";"id104";180;1;21;7;1.22349155649992;2.7021;5.34724;273.904125341173;1646;FALSE
"visualStop";"id131";90;1;21;7;1.51285491808058;4.3299;6.2536;466.300257543516;1886;FALSE
"visual";"id100";135;1;17;5;2.98461939067838;10.6779;7.263;842.876367454366;2398;FALSE
"visual";"id98";90;1;29;11;3.88067826765107;9.4878;14.3455966;547.758165188378;3100;FALSE
"visualStop";"id3";45;1;25;9;2.6827419557291;9.3394;6.85073;752.901076295468;1869;FALSE
"visualStop";"id97";180;1;25;9;0.511878966327773;1.3215;1.5565;722.840105045214;20;TRUE
"mental";"id43";135;1;19;6;2.18424260157743;5.01495;10.81699;528.4653821204;2846;FALSE
"visual";"id84";90;1;11;2;1.73480231732673;8.2017;6.01212;749.277195057957;1983;FALSE
"visual";"id80";135;1;13;3;0.845485120423081;3.8883;3.08339;203.107097115066;1587;FALSE
"mental";"id122";135;1;27;10;2.60252122118305;7.32222;8.60772;612.629913407601;3734;FALSE
"visual";"id88";180;1;17;5;0.980293466163097;3.3298;4.035826;254.618731860649;2237;FALSE
"visualStop";"id116";180;1;19;6;3.18368004924108;7.5871;11.50233;771.719952929358;2782;FALSE
"mental";"id45";90;1;31;12;1.37434539546144;2.3041;4.97347;305.16444494165;1621;FALSE
"visual";"id51";180;1;29;11;1.51889929761535;3.9004;6.3761;537.532163785252;2539;FALSE
"mental";"id110";45;1;17;5;2.19140054948545;4.3035;8.82673;197.661514710779;1397;FALSE
"visual";"id40";45;1;27;10;2.48255289642181;3.08181;10.17168;574.908913954588;1097;FALSE
"visual";"id12";180;1;25;9;3.54778782693459;8.3723;10.71114;583.650134547341;1819;FALSE
"visualStop";"id22";45;1;19;6;3.48801266896503;9.1206;13.42941;701.979460629814;2386;FALSE
"visualStop";"id35";135;1;15;4;3.29275829561953;10.9872;8.898239;684.696377580552;2345;FALSE
"visual";"id78";180;1;9;1;2.2821013510458;6.764;13.08947;710.119790689823;2945;FALSE
"mental";"id144";135;1;31;12;1.53148024988588;4.1903;5.00283;238.993239894829;2389;FALSE
"visual";"id121";135;1;27;10;5.67342975445752;10.7223;17.279045;266.596635979191;2429;FALSE
"mental";"id51";180;1;31;12;4.37629006791714;8.4895;15.97311;543.191085837704;4438;FALSE
"visual";"id29";180;1;31;12;4.66299789007213;16.8076;6.29109;590.603276608635;3472;FALSE
"visualStop";"id136";135;1;11;2;56.0750522594934;126.2039;211.3075;7695.91410153011;2347;FALSE
"visualStop";"id134";90;1;21;7;0.918804001962345;2.0915;3.805049;225.811277462289;1009;FALSE
"mental";"id86";45;1;29;11;2.01131211733557;6.6923;1.33671;145.24755322428;1233;FALSE
"visual";"id117";135;1;25;9;2.27561549156102;8.5592;8.10483;517.344476367432;2107;FALSE
"visualStop";"id114";45;1;29;11;1.13746535597041;4.524;4.9549452;500.495942417867;1724;FALSE
"visual";"id36";180;1;11;2;3.78346955145794;14.9735;14.1532;209.274114645204;3805;FALSE
"visual";"id96";45;1;31;12;2.86146372853337;8.3876;7.566909;693.769396050858;1176;FALSE
"visualStop";"id146";90;1;11;2;3.95168306959356;6.16533;14.872895;228.461674339957;2955;FALSE
"visual";"id27";180;1;29;11;1.98537765118657;6.4658;8.625601;203.097801277311;3547;FALSE
"mental";"id52";135;1;31;12;3.61944669716669;6.1415;13.71176;188.128259439422;2196;FALSE
"visual";"id135";45;1;15;4;1.48262182042856;5.119;5.0043;655.924373261095;1247;FALSE
"visual";"id2";90;1;29;11;1.30641356506745;3.5624;6.91662;639.594755572119;1601;FALSE
"visual";"id38";135;1;21;7;1.16855657501293;4.51;3.26417;269.897647392668;2102;FALSE
"visualStop";"id36";45;1;19;6;3.68629345138077;12.09637;12.0101;186.688825327969;1353;FALSE
"visualStop";"id29";180;1;19;6;2.23232176624192;5.7572;8.58094;600.315125263715;3791;FALSE
"visualStop";"id104";90;1;21;7;1.95085274456329;5.3965;6.81404;255.28719189669;1058;FALSE
"mental";"id84";45;1;19;6;0.888100176795499;3.7858;4.75384;757.825449376053;1492;FALSE
"visualStop";"id8";90;1;15;4;2.45109442793594;7.70337;8.28037;539.5288410153;2142;FALSE
"visualStop";"id52";135;1;19;6;5.36013364293345;17.0144;9.51943;210.994851387524;1970;FALSE
"mental";"id73";90;1;17;5;2.54742967647196;2.43416;10.23079;192.003499899657;1777;FALSE
"visual";"id77";45;1;11;2;3.25048028261968;11.8538;7.632753;525.696292263063;2225;FALSE
"visualStop";"id25";180;1;9;1;1.81915244838571;3.6042;7.42015;312.725854437851;2578;FALSE
"visual";"id86";180;1;27;10;3.56324624735843;12.4785;10.27245;165.582818622487;2970;FALSE
"visual";"id55";135;1;15;4;1.43024920560901;4.2313;3.00452;195.898887425772;1811;FALSE
"visual";"id120";90;1;9;1;2.01514694085412;6.86009;7.6337;446.517453229791;1519;FALSE
"visualStop";"id51";180;1;23;8;2.29844692214782;8.9555;8.130378;563.086578327156;3297;FALSE
"mental";"id90";180;1;23;8;1.88181782358683;7.6253;8.7629;509.331806675057;2007;FALSE
"visual";"id67";45;1;23;8;1.70502249103308;6.5142;4.81791;411.173873174114;1547;FALSE
"visualStop";"id148";45;1;13;3;1.86757819455435;6.1342;5.97929;571.316155176397;1236;FALSE
"visualStop";"id131";180;1;23;8;1.28992790553915;3.9776;6.7594;465.596372703979;2238;FALSE
"mental";"id135";45;1;23;8;3.30545320831304;9.7696;10.05191;646.343829350427;2118;FALSE
"visual";"id12";135;1;17;5;1.90719313909868;4.9459;11.51824;555.299257457922;1888;FALSE
"visual";"id140";180;1;23;8;1.4194801651848;4.6247;3.7998;126.35279229922;2101;FALSE
"visual";"id27";180;1;15;4;3.61822956962118;7.0341;11.39331;208.153564895616;2882;FALSE
"mental";"id54";135;1;29;11;0.957374650265514;3.9097;4.7773136;665.679925664905;1937;FALSE
"visual";"id12";180;1;25;9;3.84440407587409;6.4291;12.171364;584.2719227504;2029;FALSE
"visualStop";"id39";45;1;31;12;1.12805275979331;5.5842;3.68201;764.14495143536;1172;FALSE
